 0FBDCY11    1    1 2360
 0FD4 R11    1    1 2367
 0FH4A 11    1    1 2381
 0FH4A011    1    1 2381
 0FH4A311    1    1 2381
 0FH4A811    1    1 2381
 0FH4AB11    1    1 2381
 0FH4XF11    1    1 2381
 0FHB0T11    1    1 2381
 0FHBOZ11    1    1 2381
 0FHC0611    1    1 2381
 0FHCEC11    1    1 2381
 0FHCMV11    1    1 2381
 0FHCZ]11    1    1 2381
 0FHD7 11    1    1 2381
 0FHDDQ11    1    1 2381
 0FHDEC11    1    1 2381
 0FHFD711    1    1 2381
 0FHFD811    1    1 2381
 0FHFD911    1    1 2381
 0FHFH511    1    1 2381
 0FHFI511    1    1 2381
 0FHG4C11    1    1 2381
 0FHG4D11    1    1 2381
 0FHGCB21    1    1 2381
 0FHJAE11    1    1 2381
 0FHJDT11    1    1 2381
 0FX4EF11    1    2 1578
 0FX4EH11    1    2 1578
 0FX4EL11    1    2 1578
 0FX4E[11    1    2 1578
 0FX4E\11    1    2 1578
 0F[4FN11    1    2 1578
 0F[4FO11    1    2 1578
 0F[4FP11    1    2 1578
 0F[4FQ11    1    2 1578
 0F[4FR11    1    2 1578
 0F[4FS11    1    2 1578
 0F[4FT11    1    2 1578
 0F[4FU11    1    2 1578
 0F[4FV11    1    2 1578
 0F[4FW11    1    2 1578
 0F[4FX11    1    2 1578
 0F[4FY11    1    2 1578
 0F[4FZ11    1    2 1578
 0F\4F[11    1    2 1578
 0F\4F\11    1    2 1578
 0F\4F]11    1    2 1578
 0F\4G011    1    2 1578
 0F\4G111    1    2 1578
 0F\4G211    1    2 1578
 0F\4G311    1    2 1578
 0F\4G411    1    2 1578
 0F\4G511    1    2 1578
 0F\4G611    1    2 1578
 0F\4G711    1    2 1578
 0F\4G811    1    2 1578
 0F\4G911    1    2 1578
 0F\4G 11    1    2 1578
 0F\4GA11    1    2 1578
 0F\4GB11    1    2 1578
 0F\4GC11    1    2 1578
 0F\4GD11    1    2 1578
 0F\4GE11    1    2 1578
 0F\4GF11    1    2 1578
 0F\4GG11    1    2 1578
 0F\4WO11    1    2 1578
 0F\4WP11    1    2 1578
 0F\4WQ11    1    2 1578
 0F\4WR11    1    2 1578
 0F\4WS11    1    2 1578
 0F\4WT11    1    2 1578
 0F\4WU11    1    2 1578
 0F\4WV11    1    2 1578
 0F\4WW11    1    2 1578
 0F\4YF11    1    2 1578
 0F\ UW11    1    2 1578
 0F\AGL11    1    2 1578
 0F\AL711    1    2 1578
 0F\AWT11    1    2 1578
 0F\B9\11    1    2 1578
 0F\C8T11    1    2 1578
 0F\CHZ11    1    2 1578
 0F\D3V11    1    2 1578
 0F\D9\11    1    2 1578
 0G 4IK11    1   23  527
 0G54GX11    1    1 1766
 0G54G\11    1    1 1766
 0G54H011    1    1 1766
 0G74HI21    1    1  739
 0G74HJ21    1    1  739
 0GA4J311    1   13 2124
 0GGJX421    1   13   77
 0GI4KG11    1    2 1578
 0GR4LV11    1   13  190
 0GRDH011    1   13  190
 0GW4MT11    1    2 1578
 0GW4MU11    1    2 1578
 0GW4MV11    1    2 1578
 0GW4MW11    1    2 1578
 0GW4MX11    1    2 1578
 0GW4MY11    1    2 1578
 0G\C\331  100    1 3376
 0G\H8L21    1   13 2276
 0G\HLC21    1   13 2276
 0H 4VJ11    1    1 2294
 0HG4SI11  100    1 3376
 0HG4SI31  100    1 3376
 0HG4SJ11  100    1 3376
 0HG4SJ31  100    1 3376
 0HG4SK31  100    1 3376
 0HG4SL11  100    1 3376
 0HG4SL31  100    1 3376
 0HG4SM11  100    1 3376
 0HG4SM31  100    1 3376
 0HG4UE11  100    1 3376
 0HG4UE21  100    1 3376
 0HG4UE31  100    1 3376
 0HT Z711  100    6 3376
 0HT Z731  100    6 3376
 0HUI[711  100    1 3376
 0HW4UL11  100    1 3376
 0HW4UL31  100    1 3376
 0HW4UM11  100    1 3376
 0HW4UM31  100    1 3376
 0HX4UT31  100    1 3376
 0HX4Y831  100    1 3376
 0HY4UU11  100    1 3376
 0HY4UU21  100    1 3376
 0HY4UU31  100    1 3376
 0I1 E211  100    1 3376
 0I1 E231  100    1 3376
 0I1 ]L11  100    6 3376
 0I1 ]L31  100    6 3376
 0I14WB11  100    1 3376
 0I14WB31  100    1 3376
 0I14XM11  100    1 3376
 0I14XM31  100    1 3376
 0I1A5M11  100    6 3376
 0I1A5M31  100    6 3376
 0I1AUA11  100    6 3376
 0I1AUA31  100    6 3376
 0I1BRK11  100    6 3376
 0I1BRK31  100    6 3376
 0I44X611  100    1 3376
 0I44XG11  100    1 3376
 0I44XH11  100    1 3376
 0IB4ZA21  100    1 3376
 0IB4ZA31  100    1 3376
 0IB4ZE21  100    1 3376
 0IB4ZE31  100    1 3376
 0IB4ZG21  100    1 3376
 0IB4ZG31  100    1 3376
 0IB4ZJ21  100    1 3376
 0IB4ZJ31  100    1 3376
 0IB4ZM31  100    1 3376
 0IBBTG21  100    1 3376
 0IBBTG31  100    1 3376
 0IBHCP31  100    1 3376
 0IBIYN31  100    1 3376
 0IBIYO31  100    1 3376
 0IF4[731  100    1 3376
 0IF4[V31  100    1 3376
 0IF4[Y31  100    1 3376
 0IFA5211  100    1 3376
 0IFA5311  100    1 3376
 0IFA5331  100    1 3376
 0IFCBP31  100    1 3376
 0IFCE931  100    1 3376
 0IFFK431  100    1 3376
 0IFGC931  100    1 3376
 0IFGFO31  100    1 3376
 0IFG]V31  100    1 3376
 0IFH8H31  100    1 3376
 0IFINY31  100    1 3376
 0IFIU111  100    1 3376
 0IFJ5H31  100    1 3376
 0IFJNS31  100    1 3376
 0IKIUM11    1    1  992
 0IKIUN11    1    1  992
 0IKIUO11    1    1  992
 0IO JR11    1    1  573
 0IXBN221    1    1 2451
 0IXHPP21    1    1 2451
 0J754Z11    1    9 2446
 0J755411    1    8 2446
 0JF 3V11    1   10  375
 0JIIRQ21    1    1 2449
 0JIJ[S21    1    1 2449
 0K 9I\11    1    1 1522
 0K4GB411    1    1  401
 0K4GPC11    1    6  401
 0K4GPF11    1    7  401
 0K4GR 11    1   17  401
 0K4GR011    1    8  401
 0K4GR111    1    9  401
 0K4GR211    1   10  401
 0K4GR311    1   12  401
 0K4GR411    1   11  401
 0K4GR511    1   13  401
 0K4GR611    1   14  401
 0K4GR811    1   15  401
 0K4GR911    1   16  401
 0K4GRB11    1   19  401
 0K4GRC11    1   20  401
 0K4GRD11    1   21  401
 0K4GRE11    1   22  401
 0K4GRF11    1   23  401
 0K4GRH11    1   26  401
 0K4GVD11    1    5  401
 0K4G]S11    1    4  401
 0K4HFG11    1    3  401
 0K4I4K11    1    2  401
 0K4ISH11    1   27  401
 0K4ITJ11    1   28  401
 0K4JDU11    1   29  401
 0K4JDV11    1   30  401
 0K4JDW11    1   31  401
 0K4JDX11    1   32  401
 0K4JD\11    1   33  401
 0K4JE111    1   34  401
 0K4JE311    1   35  401
 0K4JE611    1   36  401
 0K4JE811    1   37  401
 0K4JJ611    1   38  401
 0K4JJ621    1   38  401
 0K4JSG11    1    1  401
 0K4JSG21    1   46  401
 0K4JSI11    1    1  401
 0K4JSI21    1   47  401
 0K4JSJ11    1   48  401
 0K4JSJ21    1   48  401
 0K4JSM11    1   49  401
 0K4JSM21    1   49  401
 0K4JSO11    1   50  401
 0K4JSO21    1   50  401
 0K4JSP11    1   51  401
 0K4JSP21    1   51  401
 0K4JSQ11    1   52  401
 0K4JSQ21    1   52  401
 0K4JSR11    1   53  401
 0K4JSR21    1   53  401
 0K4JSX11    1   54  401
 0K4JSX21    1   54  401
 0K4JS\11    1   55  401
 0K4JS\21    1   55  401
 0K4JT 11    1   61  401
 0K4JT 21    1   61  401
 0K4JT211    1   56  401
 0K4JT221    1   56  401
 0K4JT411    1   57  401
 0K4JT421    1   57  401
 0K4JT611    1   58  401
 0K4JT621    1   58  401
 0K4JT711    1   59  401
 0K4JT721    1   59  401
 0K4JT911    1   60  401
 0K4JT921    1   60  401
 0K4JTA11    1   62  401
 0K4JTA21    1   62  401
 0K4JTB11    1   63  401
 0K4JTB21    1   63  401
 0K4JTC11    1   64  401
 0K4JTC21    1   64  401
 0K4JTD11    1   65  401
 0K4JTD21    1   65  401
 0K4JTG11    1   66  401
 0K4JTG21    1   66  401
 0K4JTH11    1   67  401
 0K4JTH21    1   67  401
 0K4JTI11    1   68  401
 0K4JTI21    1   68  401
 0K4JTJ11    1   69  401
 0K4JTJ21    1   69  401
 0K4JTK11    1   70  401
 0K4JTK21    1   70  401
 0K4JTM11    1   71  401
 0K4JTM21    1   71  401
 0K4JTN11    1   72  401
 0K4JTN21    1   72  401
 0K4JTO11    1   73  401
 0K4JTO21    1   73  401
 0K4JTQ11    1   74  401
 0K4JTQ21    1   74  401
 0K4JTR11    1   75  401
 0K4JTR21    1   75  401
 0K4JTS11    1   76  401
 0K4JTS21    1   76  401
 0K4JTT11    1   77  401
 0K4JTT21    1   77  401
 0K4JTU11    1   78  401
 0K4JTU21    1   78  401
 0K4JU711    1    1  401
 0K4JU721    1   39  401
 0K4JU811    1    1  401
 0K4JU821    1   40  401
 0K4JU911    1    1  401
 0K4JU921    1   41  401
 0K4JUA11    1    1  401
 0K4JUA21    1   42  401
 0K4JV711    1    1  401
 0K4JV721    1   43  401
 0K4JV811    1    1  401
 0K4JV821    1   44  401
 0K4JV911    1    1  401
 0K4JV921    1   45  401
 0KA5D\21    1    1 1784
 0L2 4431  100    1 3376
 0L25I531  100    1 3376
 0L25ID31  100    1 3376
 0L25IF31  100    1 3376
 0L25IN31  100    1 3376
 0L25IP31  100    1 3376
 0L2BMN31  100    1 3376
 0L2CGN31  100    1 3376
 0L2FK531  100    1 3376
 0L2I8S31  100    1 3376
 0L2IY731  100    1 3376
 0LDJNY11    1    1  583
 0LG5LF11    1    1  619
 0LHJE[21    1    1 2068
 0LKG9S21    1    1  366
 0LKIQ021    1    1  366
 0LKK0Z21    1    1  366
 0LN5O 21    1    1 1924
 0LNHFT21    1    1 1924
 0LNHFU21    1    1 1924
 0LR 6L11    2    1  591
 0LR5O]11    1    1  591
 0LR5PK11    2    1  591
 0LR5Q411    2    1  591
 0LRAXW11    1    1  591
 0LRCEW11    2    1  591
 0LRJUZ11    1    1  591
 0LS 6J11    2    1  591
 0LS GJ11    1    1  591
 0LS5QB11    1    1  591
 0LS5QI11    1    1  591
 0LS5QK11    2    1  591
 0LS5QW11    2    1  591
 0LS5QX11    2    1  591
 0LS5Q]11    2    1  591
 0LS5R411    1    1  591
 0LS5RI11    1    1  591
 0LS5RJ11    1    1  591
 0LS5RL11    1    1  591
 0LS5S111    2    1  591
 0LSBKF11    2    1  591
 0LSB\]11    1    1  591
 0LSG H11    1    1  591
 0LSG1O11    1    1  591
 0LSG1P11    1    1  591
 0LSG1Q11    2    1  591
 0LSG2K11    2    1  591
 0LSG6K11    2    1  591
 0LSGG211    1    1  591
 0LSHF711    2    1  591
 0LSHKZ11    1    1  591
 0LSI0R11    2    1  591
 0LSIA]11    1    1  591
 0LSIZP11    1    1  591
 0LSJ2411    1    1  591
 0LSJEH11    1    1  591
 0LSJR]11    1    1  591
 0LSJS011    1    1  591
 0LSJS111    1    1  591
 0LSJS211    1    1  591
 0LSJS311    1    1  591
 0LSJS411    1    1  591
 0LSJS511    1    1  591
 0LSJUP11    1    1  591
 0LSJUQ11    1    1  591
 0LSJUR11    1    1  591
 0LSJUS11    1    1  591
 0LSJUU11    1    1  591
 0LSJUX11    1    1  591
 0LSJUY11    1    1  591
 0LSJU[11    1    1  591
 0LSJU\11    1    1  591
 0LSJU]11    1    1  591
 0LSJVQ11    1    1  591
 0LSJVR11    1    1  591
 0LSJVT11    1    1  591
 0LSJVV11    1    1  591
 0LSJVW11    1    1  591
 0LSJVX11    1    1  591
 0LSJX811    1    1  591
 0LSJXG11    1    1  591
 0LSJXH11    1    1  591
 0LSJXJ11    1    1  591
 0LSJXK11    1    1  591
 0LT5TC11    2    1  591
 0LTBO611    2    1  591
 0LTC5L11    2    1  591
 0LTGEN11    1    1  591
 0LU5U 11    2    1  591
 0LU5UI11    2    1  591
 0LU5UU11    1    1  591
 0LU5V011    2    1  591
 0LU5VA11    2    1  591
 0LU5VD11    1    1  591
 0LU5VH11    1    1  591
 0LU9GJ11    2    1  591
 0LUD6Y11    2    1  591
 0LUGIL11    1    1  591
 0LUJL111    1    1  591
 0LUJUT11    1    1  591
 0LUJUV11    1    1  591
 0LUJUW11    1    1  591
 0M25XF11    1    1  854
 0M25XK11    1    1  854
 0M2C9V11    1    1  854
 0M2C9W11    1    1  854
 0M2C9X11    1    1  854
 0M2CGI11    1    1  854
 0M7AW621    1    1  610
 0MB5[ 11    1    2 1662
 0MB5[111    1    2 1662
 0MB5[211    1    2 1662
 0MB5[311    1    2 1662
 0MB5[411    1    2 1662
 0MB5[511    1    2 1662
 0MB5[611    1    2 1662
 0MB5[711    1    2 1662
 0MB5[811    1    2 1662
 0MB5[911    1    2 1662
 0MB5[A11    1    2 1662
 0MB5[B11    1    2 1662
 0MB5[C11    1    2 1662
 0MB5[D11    1    2 1662
 0MB5[F11    1    2 1662
 0MB5[G11    1    2 1662
 0MBCVU11    1    2 1662
 0MBCVV11    1    2 1662
 0MBCXY11    1    1 1662
 0MBD7D11    1    2 1662
 0MBD7E11    1    2 1662
 0MS60E11    1    1  869
 0MSCUY11    1    1  869
 0MSFHS11    1    1  869
 0MSFHW11    1    1  869
 0MSH4P11    1    1  869
 0MSH4P21    1    1  869
 0MSIYU11    1    1  869
 0MSJAF11    1    1  869
 0MSJRM11    1    1  869
 0MSJ]K11    1    1  869
 0MX61611    1    1 1791
 0MX61A11    1    1 1791
 0N2G0T11    1    1 1548
 0N2G0T21    1    1 1548
 0N2JWJ11    1    1 1548
 0NB63 11  100    1 3376
 0NB63 31  100    1 3376
 0NH [431  100    1 3376
 0NH63V31  100    1 3376
 0NH63W11  100    1 3376
 0NH63W21  100    1 3376
 0NH63X11  100    1 3376
 0NH63Y31  100    1 3376
 0NH63Z11  100    1 3376
 0NH63[31  100    1 3376
 0NH63]11  100    1 3376
 0NH64031  100    1 3376
 0NH64231  100    1 3376
 0NH64331  100    1 3376
 0NH9ML31  100    1 3376
 0NHCSP31  100    1 3376
 0NHGV[31  100    1 3376
 0NHGV\21  100    1 3376
 0NHGV]21  100    1 3376
 0NHHJG31  100    1 3376
 0NHHKT31  100    1 3376
 0NHIQ731  100    1 3376
 0NHJ7B31  100    1 3376
 0NHK0X31  100    1 3376
 0OX6CA11    1    1  238
 0OXJ5X11    1    1  238
 0OY6C]11    1    1  488
 0OZ6D911    1    1 2821
 0O[6DC11    1    1  831
 0O[CKY11    1    1  831
 0O[IWE11    1    1  831
 0PD6LQ11    1   23 3088
 0PD6LQ21    1   23 3088
 0PN  W11  100    1 3376
 0PN  W21  100    1 3376
 0PN4R331  100    1 3376
 0PN6N731  100    1 3376
 0PN6NB31  100    1 3376
 0PNGW131  100    1 3376
 0PQ 5131  100    1 3376
 0PQ G\31  100    1 3376
 0PQ MS31  100    1 3376
 0PQ6N[31  100    1 3376
 0PQ6O 31  100    1 3376
 0PQ6O711  100    1 3376
 0PQ6OB31  100    1 3376
 0PQ6OF31  100    1 3376
 0PQ6OI31  100    1 3376
 0PQA5011  100    1 3376
 0PQA5531  100    1 3376
 0PQDB431  100    1 3376
 0PQFB 11  100    1 3376
 0PQHP]21  100    1 3376
 0PQHP]31  100    1 3376
 0Q36RS11    1    1 4031
 0R36Z\11    1    1 3025
 0SW76J11    1    1 1835
 0TT7DD11    1    1 1950
 0T\ALW11    1    1  707
 0U17F521    1    1 1928
 0U17F621    1    1 1928
 0U17F721    1    1 1928
 0U67F\11    1    1  723
 0U67G311    1    1  723
 0U67G711    1    1  723
 0U97GA21    1   23  234
 0U9JJX21    1   23  234
 0UM7L811    1    1 2171
 0UM7L911    1    1 2171
 0UM7LA11    1    1 2171
 0UMGM111    1    1 2171
 0UO7LK11    1    1  252
 0V87PA11    1    1 2238
 0V8CDD11    1    1 2238
 0V8CDD21    1    1 2238
 0VR7WC21    1    1  240
 0VRG1M21    1    1  240
 0W27ZP11    1    1 3608
 0W2D4E11    1    1 3608
 0WN45E31  100    1 3376
 0WNF]E31  100    1 3376
 0WNGMS31  100    1 3376
 0WNH0V31  100    1 3376
 0WNH0W11  100    1 3376
 0WNH1Q31  100    1 3376
 0WNH1R31  100    1 3376
 0WNHE111  100    1 3376
 0WNHE121  100    1 3376
 0WNHE131  100    1 3376
 0WNHE231  100    1 3376
 0WNHEL11  100    1 3376
 0WNHEL21  100    1 3376
 0WNHEL31  100    1 3376
 0WNJ3I11  100    4 3376
 0WNJ6I11  100    1 3376
 0WNJ6I31  100    1 3376
 0WY8 H11    4    1  363
 0W[8A111    1    1 1683
 0XH8D 11    1    1 1999
 0X[8GL11    1    1 1674
 0YT8Q 11    1    1 3004
 0YT8Q 21    1    1 3004
 0YT8Q321    1    1 3004
 0YT8Q821    1    1 3004
 0YTGSP21    1    1 3004
 0Z18SR31  100    1 3376
 0Z18SW31  100    1 3376
 0Z18SY31  100    1 3376
 0Z19HK31  100    1 3376
 0Z1ASG11  100    1 3376
 0Z1AT 31  100    1 3376
 0Z1ATA31  100    1 3376
 0Z28T021  100    1 3376
 0ZL8VS11    1    1  362
 0ZL8VS21    1    1  362
 0ZL8VT11    1    1  362
 0ZL8WS11    1    1  362
 0ZLI\S11    1    1  362
 0ZM8X 11    1    1 4028
 0ZM8X511    1    1 4028
 0ZM8X611    1    1 4028
 0ZM8X811    1    1 4028
 0ZM8X911    1    1 4028
 0ZM8XA11    1    1 4028
 0ZM8XB11    1    1 4028
 0ZM8XC11    1    1 4028
 0ZMHAL11    1    1 4028
 0ZV8YB11    2    1  591
 0ZV8YD11    2    1  591
 0ZV8YF11    2    1  591
 0ZV8YU11    2    1  591
 0ZV8Z 11    1    1  591
 0ZV8ZD11    2    1  591
 0ZVD9O11    2    1  591
 0[2A1911    1    1  902
 0[2J6G11    1    1  902
 0[5J5V11    1    1 4004
 0[5JQQ11    1    1 4004
 0[6G4W11    1    1 4255
 0[6K0M11    1    1 4255
 0[890R11    1    1  950
 0[890[11    1    1  950
 0[D93211    1    1  593
 0[D93311    1    1  593
 0[D93711    1    1  593
 0[D93C11    1    1  593
 0[D93J11    1    1  593
 0[D93K11    1    1  593
 0[D93L11    1    1  593
 0[DI5E11    1    1  593
 0\197 21    1    1  604
 0\697T11    1    1 1671
 0\698011    1    1 1671
 0\698311    1    1 1671
 0\9 GS11    1    1  643
 0\R9AD11    1    1  949
 0\RG9 11    1    1  949
 0\RGDG11    1    1  949
 0\RHCR11    1    1  949
 0\RI G11    1    1  949
 0]7 G 11  100    1 3376
 0]7 G 31  100    1 3376
 0]79C831  100    1 3376
 0]7A7511  100    1 3376
 0]7A7531  100    1 3376
 0]7BBM11  100    1 3376
 0]7BBM31  100    1 3376
 0]8 2X31  100    1 3376
 0]8 2Y31  100    1 3376
 0]8 2\31  100    1 3376
 0]8 3131  100    1 3376
 0]89C 31  100    1 3376
 0]89CA11  100    1 3376
 0]89CB11  100    1 3376
 0]89CC31  100    1 3376
 0]89CE31  100    1 3376
 0]8CHV31  100    1 3376
 0]8CXL31  100    1 3376
 0]8GXL31  100    1 3376
 0]A9E811    1    1 2313
 0]YI5O11    1   23 2825
 10V9OG11    1    1 3111
 10V9OH11    1    1 3111
 10Y9OM11    1    1 3312
 1129O[11    1    1 3290
 1149O]11    1    3 3395
 1149O]21    1    1 3395
 1149P011    1    3 3395
 1149P021    1    1 3395
 1159P211    1    1 3188
 1189P711    1    4 3336
 1189P911    4    6 3336
 118AWJ11    1    2 3336
 118CZ[11    1    1 3336
 1199PA11    1    1 3112
 1199PB11    1    1 3112
 1199PC11    1    1 3112
 1199PD11    1    1 3112
 1199PF11    1    1 3112
 1199PG11    1    1 3112
 1199PH11    1    1 3112
 1199PI11    1    1 3112
 1199PJ11    1    1 3112
 1199PK11    1    1 3112
 1199PL11    1    1 3112
 1199PR11    1    1 3112
 1199PS11    1    1 3112
 1199PT11    1    1 3112
 119G8B31    1    1 3112
 11A 7L21    1    6 3119
 11A9P[21    1    6 3119
 11A9P\21    1    4 3119
 11AB1121    1    2 3119
 11ACB 11    1    1 3119
 11ACB 21    1    1 3119
 11AIT821    1    3 3119
 11C9Q311    1    1 3127
 11F9QC11    1    1 3359
 11N9RK11    1    3 3269
 11N9RL11    1    3 3269
 11NFIC11    1    1 3269
 11NFID11    1    1 3269
 11NFIE11    1    1 3269
 11]9SK11    1    1 3237
 11]9SK21    1    1 3237
 1209SL11    1    1 3344
 1209SM11    1    1 3344
 1209SN11    1    1 3344
 122B8V11    1    1 3200
 122BW 11    1    1 3200
 122C Y11    1    1 3200
 1259SX11    1    1 3123
 1279S\11    1    1 3118
 1279S]11    1    1 3118
 12B9T 11    1    1 3180
 12B9TA11    1    1 3180
 12G9U011    1    1 3146
 12M9UO11    1    1 3280
 12MBVX11    1    1 3280
 12P9UV11    1    1 3142
 12T9U[11    1    1 3241
 12V9V311    1    1 3139
 12V9V411    1    1 3139
 12V9V511    1    1 3139
 12V9V611    1    1 3139
 12Y9V 11  100   18 3376
 12Y9V911  100   18 3376
 12\9VG11    1    1 2571
 12\9VH11    1    2 2571
 12\9VI11    1    3 2571
 12\9VJ11    1    4 2571
 12\9VK11    1    5 2571
 12\9VL11    1    6 2571
 12\9VM11    1    7 2571
 12]9VN21    1   44 3332
 12]9VO21    1   14 3332
 12]9VP21    1   50 3332
 12]9VQ21    1   44 3332
 12]9VR21    1   47 3332
 12]9VS21    1   44 3332
 12]9VT21    1    9 3332
 12]9VU21    1    1 3332
 12]9VW21    1    9 3332
 12]9VX21    1   58 3332
 12]9VY21    1   44 3332
 12]9VZ21    1    1 3332
 12]9V[21    1   44 3332
 12]9V]21    4   51 3332
 12]9W 21    1   32 3332
 12]9W221    1   44 3332
 12]9W321    1   44 3332
 12]9W421    1    9 3332
 12]9W621    1   26 3332
 12]9W721    1   44 3332
 12]9W821    1   44 3332
 12]9WF21    1   44 3332
 12]9WH21    1   44 3332
 12]9WJ21    1   44 3332
 12]9WK21    1   44 3332
 12]9WM21    1   13 3332
 12]9WO21    1   44 3332
 12]9WT21    1   44 3332
 12]9WV21    1   44 3332
 12]9WW21    1   24 3332
 12]9WX21    1   44 3332
 12]9WY21    1   44 3332
 12]9WZ21    1   44 3332
 12]9W[21    1   44 3332
 12]9W]21    1    1 3332
 12]9X 21    1   44 3332
 12]9X021    1   44 3332
 12]9X121    1   18 3332
 12]9X321    1    2 3332
 12]9X821    1   44 3332
 12]9X921    1   44 3332
 12]9XB21    1   44 3332
 12]9XC21    1   44 3332
 12]9XD21    1   44 3332
 12]9XE21    1   44 3332
 12]9XF21    1    1 3332
 12]9XG21    1    1 3332
 12]9XH21    1   44 3332
 12]9XJ21    1    1 3332
 12]9XK21    1   44 3332
 12]9XN21    1   11 3332
 12]G0U21    1    1 3332
 12]HAM21    1    1 3332
 12]HP221    1    1 3332
 12]J1621    1    1 3332
 12]J1721    1   57 3332
 12]J7721    1   57 3332
 12]J7821    1   44 3332
 1379Y121    1    1 3130
 1379Y221    1    2 3216
 13E9YV11    1    1 3415
 13G9YY11    1    1 3337
 13GJFI11    1    2 3337
 13H9Y[11    1    1 3106
 13H9Y\11    1    1 3106
 13H9Y]11    1    1 3106
 13H9Z 11    1    1 3106
 13H9Z011    1    1 3106
 13H9Z111    1    1 3106
 13H9Z211    1    1 3106
 13H9Z311    1    1 3106
 13H9Z411    1   10 3106
 13H9Z511    1    1 3106
 13H9Z611    1    1 3106
 13H9Z711    1    1 3106
 13H9Z811    1   10 3106
 13H9Z911    1    1 3106
 13H9ZA11    1    1 3106
 13H9ZB11    1    1 3106
 13H9ZC11    1    1 3106
 13H9ZD11    1    1 3106
 13H9ZE11    1    2 3106
 13H9ZF11    1   10 3106
 13H9ZG11    1   10 3106
 13H9ZH11    1    5 3106
 13H9ZI11    1    1 3106
 13H9ZJ11    1    1 3106
 13H9ZK11    1   10 3106
 13H9ZL11    1    1 3106
 13H9ZM11    1    1 3106
 13H9ZN11    1   10 3106
 13H9ZO11    1    1 3106
 13H9ZP11    1    1 3106
 13H9ZQ11    1    1 3106
 13H9ZR11    1   10 3106
 13HB2511    1    2 3106
 13HB2611    1    2 3106
 13HB2711    1    2 3106
 13HB2A11    1    2 3106
 13HB2B11    1    2 3106
 13HB2C11    1    2 3106
 13O9[611    1    1 3346
 13O9[711    1    1 3346
 13O9[721    1    1 3346
 13O9[A11    1    6 3346
 13V9[R11    1    1 3215
 13X9[T11    1    1 3133
 13Z9[X11    1    1 3213
 13ZDD311    1    1 3213
 1439\111    1   41 3315
 1439\211    1   40 3195
 143J5]11    1   41 3195
 143J7511    1   42 3195
 147 \O11    1    4 3163
 147 \P11    1    1 3163
 1479\C11    1    3 3163
 1479\E11    1    1 3163
 1479\G11    1    1 3163
 1479\H11    1    1 3163
 1479\J11    1    1 3163
 147AQX11    1    2 3163
 147B2E11    1    5 3163
 147HHW11    1    5 3163
 14I9]P11    1    1 3176
 14I9]Q11    1    1 3176
 14I9]R11    1    1 3176
 14I9]S11    1    2 3177
 14R 0H11    1    1  363
 14R 0H31  100    1  363
 14R WQ11    1    1  363
 14R W\11    1    1  363
 14R W]11    1    1  363
 14R X011    1    4  363
 14R X031    1    1  363
 14R X111    1    1  363
 14R X131    1    1  363
 14R X211    1    1  363
 14R X311    1    1  363
 14R X411    1    1  363
 14R X611    1    1  363
 14R X711    1    1  363
 14RB2]11    1    1  363
 14RB3 11    1    1  363
 14RB3011    1    1  363
 14RB3111    1    1  363
 14RB3211    1    1  363
 14RB3311    1    1  363
 14RB3411    1    1  363
 14RB3511    1    1  363
 14RB3711    1    1  363
 14RB3811    1    1  363
 14RB3A11    1    1  363
 14RB3C11    1    1  363
 14RB3D11    1    1  363
 14RB3E11    1    1  363
 14RB3F11    1    1  363
 14RB3G11    1    1  363
 14RB3I11    1    1  363
 14RB3J11    1    1  363
 14RB3K11    1    1  363
 14RB3L11    1    1  363
 14RB3M11    1    1  363
 14RB3N11    1    1  363
 14RB3O11    1    1  363
 14RB3P11    1    1  363
 14RB3Q11    1    1  363
 14RB3R11    1    1  363
 14RB3S11    1    1  363
 14RB3T11    1    1  363
 14RB3U11    1    1  363
 14RB3V11    1    1  363
 14RB3X11    1    1  363
 14RB3Y11    1    1  363
 14RB3Z11    1    1  363
 14RB3[11    1    1  363
 14RBA 11    1    1  363
 14RBA811    1    1  363
 14RBA911    1    1  363
 14RBCW11    1    1  363
 14RBKJ11    1    1  363
 14RBZ]11    1    1  363
 14RCAU11    1    1  363
 14RCCN11    1    1  363
 14RCCO11    1    1  363
 14RCCP11    1    1  363
 14RCFS11    1    1  363
 14RCUI11    1    1  363
 14RCZI11    1    1  363
 14RDEK11    1    1  363
 14RDHY11    1    1  363
 14RFC411    1    1  363
 14RFC511    1    1  363
 14RGIC11    1    1  363
 14RGVG11    1    1  363
 14RH1X11    1    1  363
 14RH1Y11    1    1  363
 14RI4E11    1    1  363
 14RIFY11    1    1  363
 14RISL11    1    1  363
 14RISM11    1    1  363
 14RIT[11    1    1  363
 14RIZI11    1    1  363
 14RI][11    1    1  363
 14RJ I11    1    1  363
 14RJ3E11    1    1  363
 14RJ3G11    1    1  363
 14RJ3G31  100    1  363
 14RJ4U11  100    1 3376
 14RJ4Z11  100    1 3376
 14RJLJ11    1    1  363
 14RJLQ11    1    1  363
 14RJLT11    1    1  363
 14RJLU11    1    1  363
 14RJL[11    1    1  363
 14RJMA11    1    1  363
 14RJMB11    1    1  363
 14RJMC11    1    1  363
 14RJMD11    1    1  363
 14RJME11    1    1  363
 14RJMF11    1    1  363
 14RJMG11    1    1  363
 14RJMH11    1    1  363
 14RJMU11    1    1  363
